1,18039.555582934358,476.1215613406782
2,3670.7503321634913,276.21569999999997
3,989.2033039217681,143.38830000000002
4,41810.5961642,971.2385999634557
5,176.3018507688071,60.534000000000006
6,2.7310537081,6.61036
7,433.6366071844267,97.58160758625775
8,21315.70023336433,517.5528852562204
9,715.492383103361,168.02803220782346
10,373.99305320999997,77.3556
11,4103.811721000001,256.244
12,291.7446748512344,77.8704
13,13222.430979790055,407.6247883959293
14,29827.40760843978,612.2272931462717
15,2225.338019870254,215.06459999999998
16,2675.419478703476,183.35842690823756
17,1886.1633192810289,197.99790000000002
18,789.4929375884498,128.09879999999998
19,151394.73092748996,1587.369534317144
20,117991.621211665,1355.0214696855858
21,106215.38893535003,1277.771357314031
22,4240.718592640001,260.4832
23,160.68340661330893,57.7905
24,160075.64178580997,1599.3939649051044
25,164387.68529314,1534.7981294742426
26,2164.1104945520183,164.90910989076613
27,2836.676859852806,242.8152
28,3911.3464546568134,285.1242
29,9008.933157160001,379.6616
30,207.22196028154318,53.25795203552774
31,118260.04896234999,1320.6643891860704
32,136325.66055107,1429.6659949318484
33,2712.6559313066364,186.89787087782608
34,3772.455084592182,236.0314848530571
35,149428.2087749565,1503.034703724249
36,2988.403558175741,249.2244
37,2336.9296272399997,193.3672
38,2350.357524924709,210.11404460824554
39,137930.41793583,1458.2478317967648
40,151294.86890375003,1495.4214216982605
41,1193.0320937916983,157.4697
42,3706.046458704842,277.54049999999995
43,1220.3382313916359,149.23376786220493
44,0.03852787998431525,0.8948670000000001
45,28805.807270295587,601.651435637227
46,2652.1635418291994,234.78539999999998
47,14071.222288628007,420.5046899571167
48,99741.47167107,1275.6547673928583
49,117843.77146307049,1465.1607591657157
50,1133.1861493668184,133.9993378332801
51,4097.6001562500005,256.05
52,1131.9245271790357,193.82511809990848
53,69.54817575259882,29.562952356957602
54,295.1466534547204,78.32310000000001
55,3603.5951785910843,273.67740000000003
56,3024.06385538464,194.94634691808943
57,3424.769955226391,266.8005
58,37.7386605124,24.57272
59,3456.9542988893486,268.0512
60,5257.830618810001,290.0436
61,2917.39336641,216.0516
62,554.0490688416706,107.31120000000001
63,3086.2013402383577,253.26959999999997
64,102137.94911853,1283.2405613578314
65,24.609682845593337,17.585630365146514
66,9589.630209843735,347.14096167342643
67,5505.043696155337,263.0179068697218
68,1980.784036,178.024
69,2680.7212295546124,223.9191704555739
70,434.8453623714329,195.0133085462172
71,577.7290090004266,151.9059850838481
72,1982.745618480696,205.4653188714942
73,21166.80243013168,515.7420712506912
74,1423.369139008044,172.0005
75,523.9678346987004,104.35740000000001
76,2343.2610888038876,220.6893
77,3142.18544704,224.2208
78,228.86228198026268,53.62805473827999
79,4495.01048539177,237.66776742937503
80,22844.203113099193,535.7879456547171
81,5120.804976039999,286.2392
82,155989.0057163,1505.0617587532383
83,2970.480263964717,248.4759
84,2980.124342767918,193.51833754994695
85,53.141475632399995,29.15928
86,122769.13583302,1463.7366535916044
87,14.122341373538081,17.132640000000002
88,1211.2889909648736,158.67000000000002
89,1206.264923003372,158.3406
90,148036.85703026498,1478.1483366574973
91,5381.404299711094,260.0946480257202
92,11552.765428000013,814.3193298532194
93,5190.312018760451,255.5624200769753
94,184.3047223362912,62.87988715829987
95,118260.48571657999,1390.525182445733
96,7482.342304363162,306.6364075906932
97,19370.57594513376,493.373931557132
98,1514.7987112834883,144.6996016033619
99,62.12748261180601,35.934599999999996
100,3265.6485222599977,668.8979758532482
101,276.2293657609856,190.74756135631367
102,4639.797918614593,242.12603554411803
103,1207.43045361,138.9924
104,3558.6493229618172,211.46939797255902
105,2643.6284538273053,182.26578098331905
106,1307.4985590604433,128.1830852712479
107,4463.382908502163,237.42304157828286
108,3002.003383263628,202.13136597747015
109,180.27500766318204,61.2123
110,2414.9949839757583,224.0418
111,6700.38582706329,290.1874216534061
112,736.7660247211041,123.7473
113,12412.637739968506,394.94532044604085
114,34.6802696970778,20.875946014957247
115,5369.77174995151,261.4024816297627
116,614.2520518106252,188.26073928309376
117,69596.19294358001,1046.617790320684
118,3067.745595077675,196.34262934552416
119,316.953617267471,81.16499999999999
120,2738.8900257298874,187.88971774912443
121,3602.60683370002,214.795768396649
122,177648.578995151,1694.9514649935738
123,4114.080342681755,246.66175323180644
124,2807.728144,211.952
125,54568.726645600014,1105.038577387525
126,8443.582899866791,325.7379192430498
127,435.17696516035494,73.94994947285015
128,133254.55776572,1458.3723724563768
129,59322.302882465,1049.2305452712442
130,1251.3452443766205,161.2722
131,4328.170022675208,299.9322
132,149581.09409558502,1488.5454189320374
133,781.2939179116352,127.4319
134,274.24977351226477,75.4995
135,5401.632617640001,293.9832
136,513.8766897544403,103.3476
137,2198.425844109413,213.7602
138,7273.923541290001,341.1492
139,68392.47438494,1197.65172817893
